# This file is generated on 26-Oct-2022 at 15:52:14 and contains for each site, each satellite, frequency:
# att_comb_cdf_val = cdf value of total attenuation (dB); att_comb_cdf_prob = cdf probability of total attenuation(%).
# All parameters are computed by: ITU-R P.618-10 model.
# Total attenuation results are sorted acording to the site identification number:
#    _ 1 = Houston (Lat = 2.9560e+01 deg, Lon = -9.5100e+01 deg, Alt = 5.0000e-03 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_comb_cdf_val (dB), att_comb_cdf_prob ()
1, 4, 3.7500e+01, 1.7830e+00, 5.5000e+01
1, 4, 3.7500e+01, 1.6234e+00, 7.2000e+01
1, 4, 3.7500e+01, 1.5313e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.5037e+00, 9.9000e+01
1, 4, 3.7500e+01, 1.5133e+02, 1.0000e-03
1, 4, 3.7500e+01, 1.4836e+02, 2.0000e-03
1, 4, 3.7500e+01, 1.3826e+02, 5.0000e-03
1, 4, 3.7500e+01, 1.3078e+02, 8.0000e-03
1, 4, 3.7500e+01, 1.2678e+02, 1.0000e-02
1, 4, 3.7500e+01, 1.1762e+02, 1.6000e-02
1, 4, 3.7500e+01, 1.0652e+02, 2.7000e-02
1, 4, 3.7500e+01, 9.5127e+01, 4.5000e-02
1, 4, 3.7500e+01, 8.2882e+01, 7.7000e-02
1, 4, 3.7500e+01, 7.0496e+01, 1.3000e-01
1, 4, 3.7500e+01, 5.8871e+01, 2.1000e-01
1, 4, 3.7500e+01, 4.6648e+01, 3.5000e-01
1, 4, 3.7500e+01, 3.4167e+01, 6.0000e-01
1, 4, 3.7500e+01, 2.4111e+01, 9.5000e-01
1, 4, 3.7500e+01, 1.7641e+01, 1.7000e+00
1, 4, 3.7500e+01, 1.2717e+01, 3.0000e+00
1, 4, 3.7500e+01, 8.8655e+00, 5.1000e+00
1, 4, 3.7500e+01, 6.2317e+00, 8.3000e+00
1, 4, 3.7500e+01, 4.7179e+00, 1.2000e+01
1, 4, 3.7500e+01, 3.3507e+00, 1.9000e+01
1, 4, 3.7500e+01, 2.4386e+00, 3.0000e+01
1, 4, 3.7500e+01, 2.0844e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.7830e+00, 5.5000e+01
1, 4, 3.7500e+01, 1.6234e+00, 7.2000e+01
1, 4, 3.7500e+01, 1.5313e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.5037e+00, 9.9000e+01
1, 4, 3.7500e+01, 1.5133e+02, 1.0000e-03
1, 4, 3.7500e+01, 1.4836e+02, 2.0000e-03
1, 4, 3.7500e+01, 1.3826e+02, 5.0000e-03
1, 4, 3.7500e+01, 1.3078e+02, 8.0000e-03
1, 4, 3.7500e+01, 1.2678e+02, 1.0000e-02
1, 4, 3.7500e+01, 1.1762e+02, 1.6000e-02
1, 4, 3.7500e+01, 1.0652e+02, 2.7000e-02
1, 4, 3.7500e+01, 9.5127e+01, 4.5000e-02
1, 4, 3.7500e+01, 8.2882e+01, 7.7000e-02
1, 4, 3.7500e+01, 7.0496e+01, 1.3000e-01
1, 4, 3.7500e+01, 5.8871e+01, 2.1000e-01
1, 4, 3.7500e+01, 4.6648e+01, 3.5000e-01
1, 4, 3.7500e+01, 3.4167e+01, 6.0000e-01
1, 4, 3.7500e+01, 2.4111e+01, 9.5000e-01
1, 4, 3.7500e+01, 1.7641e+01, 1.7000e+00
1, 4, 3.7500e+01, 1.2717e+01, 3.0000e+00
1, 4, 3.7500e+01, 8.8655e+00, 5.1000e+00
1, 4, 3.7500e+01, 6.2317e+00, 8.3000e+00
1, 4, 3.7500e+01, 4.7179e+00, 1.2000e+01
1, 4, 3.7500e+01, 3.3507e+00, 1.9000e+01
1, 4, 3.7500e+01, 2.4386e+00, 3.0000e+01
1, 4, 3.7500e+01, 2.0844e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.7830e+00, 5.5000e+01
1, 4, 3.7500e+01, 1.6234e+00, 7.2000e+01
1, 4, 3.7500e+01, 1.5313e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.5037e+00, 9.9000e+01
1, 4, 3.7500e+01, 1.5133e+02, 1.0000e-03
1, 4, 3.7500e+01, 1.4836e+02, 2.0000e-03
1, 4, 3.7500e+01, 1.3826e+02, 5.0000e-03
1, 4, 3.7500e+01, 1.3078e+02, 8.0000e-03
1, 4, 3.7500e+01, 1.2678e+02, 1.0000e-02
1, 4, 3.7500e+01, 1.1762e+02, 1.6000e-02
1, 4, 3.7500e+01, 1.0652e+02, 2.7000e-02
1, 4, 3.7500e+01, 9.5127e+01, 4.5000e-02
1, 4, 3.7500e+01, 8.2882e+01, 7.7000e-02
1, 4, 3.7500e+01, 7.0496e+01, 1.3000e-01
1, 4, 3.7500e+01, 5.8871e+01, 2.1000e-01
1, 4, 3.7500e+01, 4.6648e+01, 3.5000e-01
1, 4, 3.7500e+01, 3.4167e+01, 6.0000e-01
1, 4, 3.7500e+01, 2.4111e+01, 9.5000e-01
1, 4, 3.7500e+01, 1.7641e+01, 1.7000e+00
1, 4, 3.7500e+01, 1.2717e+01, 3.0000e+00
1, 4, 3.7500e+01, 8.8655e+00, 5.1000e+00
1, 4, 3.7500e+01, 6.2317e+00, 8.3000e+00
1, 4, 3.7500e+01, 4.7179e+00, 1.2000e+01
1, 4, 3.7500e+01, 3.3507e+00, 1.9000e+01
1, 4, 3.7500e+01, 2.4386e+00, 3.0000e+01
1, 4, 3.7500e+01, 2.0844e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.7830e+00, 5.5000e+01
1, 4, 3.7500e+01, 1.6234e+00, 7.2000e+01
1, 4, 3.7500e+01, 1.5313e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.5037e+00, 9.9000e+01
1, 4, 3.7500e+01, 1.5133e+02, 1.0000e-03
1, 4, 3.7500e+01, 1.4836e+02, 2.0000e-03
1, 4, 3.7500e+01, 1.3826e+02, 5.0000e-03
1, 4, 3.7500e+01, 1.3078e+02, 8.0000e-03
1, 4, 3.7500e+01, 1.2678e+02, 1.0000e-02
1, 4, 3.7500e+01, 1.1762e+02, 1.6000e-02
1, 4, 3.7500e+01, 1.0652e+02, 2.7000e-02
1, 4, 3.7500e+01, 9.5127e+01, 4.5000e-02
1, 4, 3.7500e+01, 8.2882e+01, 7.7000e-02
1, 4, 3.7500e+01, 7.0496e+01, 1.3000e-01
1, 4, 3.7500e+01, 5.8871e+01, 2.1000e-01
1, 4, 3.7500e+01, 4.6648e+01, 3.5000e-01
1, 4, 3.7500e+01, 3.4167e+01, 6.0000e-01
1, 4, 3.7500e+01, 2.4111e+01, 9.5000e-01
1, 4, 3.7500e+01, 1.7641e+01, 1.7000e+00
1, 4, 3.7500e+01, 1.2717e+01, 3.0000e+00
1, 4, 3.7500e+01, 8.8655e+00, 5.1000e+00
1, 4, 3.7500e+01, 6.2317e+00, 8.3000e+00
1, 4, 3.7500e+01, 4.7179e+00, 1.2000e+01
1, 4, 3.7500e+01, 3.3507e+00, 1.9000e+01
1, 4, 3.7500e+01, 2.4386e+00, 3.0000e+01
1, 4, 3.7500e+01, 2.0844e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.7830e+00, 5.5000e+01
1, 4, 3.7500e+01, 1.6234e+00, 7.2000e+01
1, 4, 3.7500e+01, 1.5313e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.5037e+00, 9.9000e+01
1, 4, 3.7500e+01, 1.5133e+02, 1.0000e-03
1, 4, 3.7500e+01, 1.4836e+02, 2.0000e-03
1, 4, 3.7500e+01, 1.3826e+02, 5.0000e-03
1, 4, 3.7500e+01, 1.3078e+02, 8.0000e-03
1, 4, 3.7500e+01, 1.2678e+02, 1.0000e-02
1, 4, 3.7500e+01, 1.1762e+02, 1.6000e-02
1, 4, 3.7500e+01, 1.0652e+02, 2.7000e-02
1, 4, 3.7500e+01, 9.5127e+01, 4.5000e-02
1, 4, 3.7500e+01, 8.2882e+01, 7.7000e-02
1, 4, 3.7500e+01, 7.0496e+01, 1.3000e-01
1, 4, 3.7500e+01, 5.8871e+01, 2.1000e-01
1, 4, 3.7500e+01, 4.6648e+01, 3.5000e-01
1, 4, 3.7500e+01, 3.4167e+01, 6.0000e-01
1, 4, 3.7500e+01, 2.4111e+01, 9.5000e-01
1, 4, 3.7500e+01, 1.7641e+01, 1.7000e+00
1, 4, 3.7500e+01, 1.2717e+01, 3.0000e+00
1, 4, 3.7500e+01, 8.8655e+00, 5.1000e+00
1, 4, 3.7500e+01, 6.2317e+00, 8.3000e+00
1, 4, 3.7500e+01, 4.7179e+00, 1.2000e+01
1, 4, 3.7500e+01, 3.3507e+00, 1.9000e+01
1, 4, 3.7500e+01, 2.4386e+00, 3.0000e+01
1, 4, 3.7500e+01, 2.0844e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.7830e+00, 5.5000e+01
1, 4, 3.7500e+01, 1.6234e+00, 7.2000e+01
1, 4, 3.7500e+01, 1.5313e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.5037e+00, 9.9000e+01
1, 4, 3.7500e+01, 1.5133e+02, 1.0000e-03
1, 4, 3.7500e+01, 1.4836e+02, 2.0000e-03
1, 4, 3.7500e+01, 1.3826e+02, 5.0000e-03
1, 4, 3.7500e+01, 1.3078e+02, 8.0000e-03
1, 4, 3.7500e+01, 1.2678e+02, 1.0000e-02
1, 4, 3.7500e+01, 1.1762e+02, 1.6000e-02
1, 4, 3.7500e+01, 1.0652e+02, 2.7000e-02
1, 4, 3.7500e+01, 9.5127e+01, 4.5000e-02
1, 4, 3.7500e+01, 8.2882e+01, 7.7000e-02
1, 4, 3.7500e+01, 7.0496e+01, 1.3000e-01
1, 4, 3.7500e+01, 5.8871e+01, 2.1000e-01
1, 4, 3.7500e+01, 4.6648e+01, 3.5000e-01
1, 4, 3.7500e+01, 3.4167e+01, 6.0000e-01
1, 4, 3.7500e+01, 2.4111e+01, 9.5000e-01
1, 4, 3.7500e+01, 1.7641e+01, 1.7000e+00
1, 4, 3.7500e+01, 1.2717e+01, 3.0000e+00
1, 4, 3.7500e+01, 8.8655e+00, 5.1000e+00
1, 4, 3.7500e+01, 6.2317e+00, 8.3000e+00
1, 4, 3.7500e+01, 4.7179e+00, 1.2000e+01
1, 4, 3.7500e+01, 3.3507e+00, 1.9000e+01
1, 4, 3.7500e+01, 2.4386e+00, 3.0000e+01
1, 4, 3.7500e+01, 2.0844e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.7830e+00, 5.5000e+01
1, 4, 3.7500e+01, 1.6234e+00, 7.2000e+01
1, 4, 3.7500e+01, 1.5313e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.5037e+00, 9.9000e+01
1, 4, 3.7500e+01, 1.5133e+02, 1.0000e-03
1, 4, 3.7500e+01, 1.4836e+02, 2.0000e-03
1, 4, 3.7500e+01, 1.3826e+02, 5.0000e-03
1, 4, 3.7500e+01, 1.3078e+02, 8.0000e-03
1, 4, 3.7500e+01, 1.2678e+02, 1.0000e-02
1, 4, 3.7500e+01, 1.1762e+02, 1.6000e-02
1, 4, 3.7500e+01, 1.0652e+02, 2.7000e-02
1, 4, 3.7500e+01, 9.5127e+01, 4.5000e-02
1, 4, 3.7500e+01, 8.2882e+01, 7.7000e-02
1, 4, 3.7500e+01, 7.0496e+01, 1.3000e-01
1, 4, 3.7500e+01, 5.8871e+01, 2.1000e-01
1, 4, 3.7500e+01, 4.6648e+01, 3.5000e-01
1, 4, 3.7500e+01, 3.4167e+01, 6.0000e-01
1, 4, 3.7500e+01, 2.4111e+01, 9.5000e-01
1, 4, 3.7500e+01, 1.7641e+01, 1.7000e+00
1, 4, 3.7500e+01, 1.2717e+01, 3.0000e+00
1, 4, 3.7500e+01, 8.8655e+00, 5.1000e+00
1, 4, 3.7500e+01, 6.2317e+00, 8.3000e+00
1, 4, 3.7500e+01, 4.7179e+00, 1.2000e+01
1, 4, 3.7500e+01, 3.3507e+00, 1.9000e+01
1, 4, 3.7500e+01, 2.4386e+00, 3.0000e+01
1, 4, 3.7500e+01, 2.0844e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.7830e+00, 5.5000e+01
1, 4, 3.7500e+01, 1.6234e+00, 7.2000e+01
1, 4, 3.7500e+01, 1.5313e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.5037e+00, 9.9000e+01
1, 4, 3.7500e+01, 1.5133e+02, 1.0000e-03
1, 4, 3.7500e+01, 1.4836e+02, 2.0000e-03
1, 4, 3.7500e+01, 1.3826e+02, 5.0000e-03
1, 4, 3.7500e+01, 1.3078e+02, 8.0000e-03
1, 4, 3.7500e+01, 1.2678e+02, 1.0000e-02
1, 4, 3.7500e+01, 1.1762e+02, 1.6000e-02
1, 4, 3.7500e+01, 1.0652e+02, 2.7000e-02
1, 4, 3.7500e+01, 9.5127e+01, 4.5000e-02
1, 4, 3.7500e+01, 8.2882e+01, 7.7000e-02
1, 4, 3.7500e+01, 7.0496e+01, 1.3000e-01
1, 4, 3.7500e+01, 5.8871e+01, 2.1000e-01
1, 4, 3.7500e+01, 4.6648e+01, 3.5000e-01
1, 4, 3.7500e+01, 3.4167e+01, 6.0000e-01
1, 4, 3.7500e+01, 2.4111e+01, 9.5000e-01
1, 4, 3.7500e+01, 1.7641e+01, 1.7000e+00
1, 4, 3.7500e+01, 1.2717e+01, 3.0000e+00
1, 4, 3.7500e+01, 8.8655e+00, 5.1000e+00
1, 4, 3.7500e+01, 6.2317e+00, 8.3000e+00
1, 4, 3.7500e+01, 4.7179e+00, 1.2000e+01
1, 4, 3.7500e+01, 3.3507e+00, 1.9000e+01
1, 4, 3.7500e+01, 2.4386e+00, 3.0000e+01
1, 4, 3.7500e+01, 2.0844e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.7830e+00, 5.5000e+01
1, 4, 3.7500e+01, 1.6234e+00, 7.2000e+01
1, 4, 3.7500e+01, 1.5313e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.5037e+00, 9.9000e+01
1, 4, 3.7500e+01, 1.5133e+02, 1.0000e-03
1, 4, 3.7500e+01, 1.4836e+02, 2.0000e-03
1, 4, 3.7500e+01, 1.3826e+02, 5.0000e-03
1, 4, 3.7500e+01, 1.3078e+02, 8.0000e-03
1, 4, 3.7500e+01, 1.2678e+02, 1.0000e-02
1, 4, 3.7500e+01, 1.1762e+02, 1.6000e-02
1, 4, 3.7500e+01, 1.0652e+02, 2.7000e-02
1, 4, 3.7500e+01, 9.5127e+01, 4.5000e-02
1, 4, 3.7500e+01, 8.2882e+01, 7.7000e-02
1, 4, 3.7500e+01, 7.0496e+01, 1.3000e-01
1, 4, 3.7500e+01, 5.8871e+01, 2.1000e-01
1, 4, 3.7500e+01, 4.6648e+01, 3.5000e-01
1, 4, 3.7500e+01, 3.4167e+01, 6.0000e-01
1, 4, 3.7500e+01, 2.4111e+01, 9.5000e-01
1, 4, 3.7500e+01, 1.7641e+01, 1.7000e+00
1, 4, 3.7500e+01, 1.2717e+01, 3.0000e+00
1, 4, 3.7500e+01, 8.8655e+00, 5.1000e+00
1, 4, 3.7500e+01, 6.2317e+00, 8.3000e+00
1, 4, 3.7500e+01, 4.7179e+00, 1.2000e+01
1, 4, 3.7500e+01, 3.3507e+00, 1.9000e+01
1, 4, 3.7500e+01, 2.4386e+00, 3.0000e+01
1, 4, 3.7500e+01, 2.0844e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.7830e+00, 5.5000e+01
1, 4, 3.7500e+01, 1.6234e+00, 7.2000e+01
1, 4, 3.7500e+01, 1.5313e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.5037e+00, 9.9000e+01
1, 4, 3.7500e+01, 1.5133e+02, 1.0000e-03
1, 4, 3.7500e+01, 1.4836e+02, 2.0000e-03
1, 4, 3.7500e+01, 1.3826e+02, 5.0000e-03
1, 4, 3.7500e+01, 1.3078e+02, 8.0000e-03
1, 4, 3.7500e+01, 1.2678e+02, 1.0000e-02
1, 4, 3.7500e+01, 1.1762e+02, 1.6000e-02
1, 4, 3.7500e+01, 1.0652e+02, 2.7000e-02
1, 4, 3.7500e+01, 9.5127e+01, 4.5000e-02
1, 4, 3.7500e+01, 8.2882e+01, 7.7000e-02
1, 4, 3.7500e+01, 7.0496e+01, 1.3000e-01
1, 4, 3.7500e+01, 5.8871e+01, 2.1000e-01
1, 4, 3.7500e+01, 4.6648e+01, 3.5000e-01
1, 4, 3.7500e+01, 3.4167e+01, 6.0000e-01
1, 4, 3.7500e+01, 2.4111e+01, 9.5000e-01
1, 4, 3.7500e+01, 1.7641e+01, 1.7000e+00
1, 4, 3.7500e+01, 1.2717e+01, 3.0000e+00
1, 4, 3.7500e+01, 8.8655e+00, 5.1000e+00
1, 4, 3.7500e+01, 6.2317e+00, 8.3000e+00
1, 4, 3.7500e+01, 4.7179e+00, 1.2000e+01
1, 4, 3.7500e+01, 3.3507e+00, 1.9000e+01
1, 4, 3.7500e+01, 2.4386e+00, 3.0000e+01
1, 4, 3.7500e+01, 2.0844e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.7830e+00, 5.5000e+01
1, 4, 3.7500e+01, 1.6234e+00, 7.2000e+01
1, 4, 3.7500e+01, 1.5313e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.5037e+00, 9.9000e+01
1, 4, 3.7500e+01, 1.5133e+02, 1.0000e-03
1, 4, 3.7500e+01, 1.4836e+02, 2.0000e-03
1, 4, 3.7500e+01, 1.3826e+02, 5.0000e-03
1, 4, 3.7500e+01, 1.3078e+02, 8.0000e-03
1, 4, 3.7500e+01, 1.2678e+02, 1.0000e-02
1, 4, 3.7500e+01, 1.1762e+02, 1.6000e-02
1, 4, 3.7500e+01, 1.0652e+02, 2.7000e-02
1, 4, 3.7500e+01, 9.5127e+01, 4.5000e-02
1, 4, 3.7500e+01, 8.2882e+01, 7.7000e-02
1, 4, 3.7500e+01, 7.0496e+01, 1.3000e-01
1, 4, 3.7500e+01, 5.8871e+01, 2.1000e-01
1, 4, 3.7500e+01, 4.6648e+01, 3.5000e-01
1, 4, 3.7500e+01, 3.4167e+01, 6.0000e-01
1, 4, 3.7500e+01, 2.4111e+01, 9.5000e-01
1, 4, 3.7500e+01, 1.7641e+01, 1.7000e+00
1, 4, 3.7500e+01, 1.2717e+01, 3.0000e+00
1, 4, 3.7500e+01, 8.8655e+00, 5.1000e+00
1, 4, 3.7500e+01, 6.2317e+00, 8.3000e+00
1, 4, 3.7500e+01, 4.7179e+00, 1.2000e+01
1, 4, 3.7500e+01, 3.3507e+00, 1.9000e+01
1, 4, 3.7500e+01, 2.4386e+00, 3.0000e+01
1, 4, 3.7500e+01, 2.0844e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.7830e+00, 5.5000e+01
1, 4, 3.7500e+01, 1.6234e+00, 7.2000e+01
1, 4, 3.7500e+01, 1.5313e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.5037e+00, 9.9000e+01
1, 4, 3.7500e+01, 1.5133e+02, 1.0000e-03
1, 4, 3.7500e+01, 1.4836e+02, 2.0000e-03
1, 4, 3.7500e+01, 1.3826e+02, 5.0000e-03
1, 4, 3.7500e+01, 1.3078e+02, 8.0000e-03
1, 4, 3.7500e+01, 1.2678e+02, 1.0000e-02
1, 4, 3.7500e+01, 1.1762e+02, 1.6000e-02
1, 4, 3.7500e+01, 1.0652e+02, 2.7000e-02
1, 4, 3.7500e+01, 9.5127e+01, 4.5000e-02
1, 4, 3.7500e+01, 8.2882e+01, 7.7000e-02
1, 4, 3.7500e+01, 7.0496e+01, 1.3000e-01
1, 4, 3.7500e+01, 5.8871e+01, 2.1000e-01
1, 4, 3.7500e+01, 4.6648e+01, 3.5000e-01
1, 4, 3.7500e+01, 3.4167e+01, 6.0000e-01
1, 4, 3.7500e+01, 2.4111e+01, 9.5000e-01
1, 4, 3.7500e+01, 1.7641e+01, 1.7000e+00
1, 4, 3.7500e+01, 1.2717e+01, 3.0000e+00
1, 4, 3.7500e+01, 8.8655e+00, 5.1000e+00
1, 4, 3.7500e+01, 6.2317e+00, 8.3000e+00
1, 4, 3.7500e+01, 4.7179e+00, 1.2000e+01
1, 4, 3.7500e+01, 3.3507e+00, 1.9000e+01
1, 4, 3.7500e+01, 2.4386e+00, 3.0000e+01
1, 4, 3.7500e+01, 2.0844e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.7830e+00, 5.5000e+01
1, 4, 3.7500e+01, 1.6234e+00, 7.2000e+01
1, 4, 3.7500e+01, 1.5313e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.5037e+00, 9.9000e+01
1, 4, 3.7500e+01, 1.5133e+02, 1.0000e-03
1, 4, 3.7500e+01, 1.4836e+02, 2.0000e-03
1, 4, 3.7500e+01, 1.3826e+02, 5.0000e-03
1, 4, 3.7500e+01, 1.3078e+02, 8.0000e-03
1, 4, 3.7500e+01, 1.2678e+02, 1.0000e-02
1, 4, 3.7500e+01, 1.1762e+02, 1.6000e-02
1, 4, 3.7500e+01, 1.0652e+02, 2.7000e-02
1, 4, 3.7500e+01, 9.5127e+01, 4.5000e-02
1, 4, 3.7500e+01, 8.2882e+01, 7.7000e-02
1, 4, 3.7500e+01, 7.0496e+01, 1.3000e-01
1, 4, 3.7500e+01, 5.8871e+01, 2.1000e-01
1, 4, 3.7500e+01, 4.6648e+01, 3.5000e-01
1, 4, 3.7500e+01, 3.4167e+01, 6.0000e-01
1, 4, 3.7500e+01, 2.4111e+01, 9.5000e-01
1, 4, 3.7500e+01, 1.7641e+01, 1.7000e+00
1, 4, 3.7500e+01, 1.2717e+01, 3.0000e+00
1, 4, 3.7500e+01, 8.8655e+00, 5.1000e+00
1, 4, 3.7500e+01, 6.2317e+00, 8.3000e+00
1, 4, 3.7500e+01, 4.7179e+00, 1.2000e+01
1, 4, 3.7500e+01, 3.3507e+00, 1.9000e+01
1, 4, 3.7500e+01, 2.4386e+00, 3.0000e+01
1, 4, 3.7500e+01, 2.0844e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.7830e+00, 5.5000e+01
1, 4, 3.7500e+01, 1.6234e+00, 7.2000e+01
1, 4, 3.7500e+01, 1.5313e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.5037e+00, 9.9000e+01
1, 4, 3.7500e+01, 1.5133e+02, 1.0000e-03
1, 4, 3.7500e+01, 1.4836e+02, 2.0000e-03
1, 4, 3.7500e+01, 1.3826e+02, 5.0000e-03
1, 4, 3.7500e+01, 1.3078e+02, 8.0000e-03
1, 4, 3.7500e+01, 1.2678e+02, 1.0000e-02
1, 4, 3.7500e+01, 1.1762e+02, 1.6000e-02
1, 4, 3.7500e+01, 1.0652e+02, 2.7000e-02
1, 4, 3.7500e+01, 9.5127e+01, 4.5000e-02
1, 4, 3.7500e+01, 8.2882e+01, 7.7000e-02
1, 4, 3.7500e+01, 7.0496e+01, 1.3000e-01
1, 4, 3.7500e+01, 5.8871e+01, 2.1000e-01
1, 4, 3.7500e+01, 4.6648e+01, 3.5000e-01
1, 4, 3.7500e+01, 3.4167e+01, 6.0000e-01
1, 4, 3.7500e+01, 2.4111e+01, 9.5000e-01
1, 4, 3.7500e+01, 1.7641e+01, 1.7000e+00
1, 4, 3.7500e+01, 1.2717e+01, 3.0000e+00
1, 4, 3.7500e+01, 8.8655e+00, 5.1000e+00
1, 4, 3.7500e+01, 6.2317e+00, 8.3000e+00
1, 4, 3.7500e+01, 4.7179e+00, 1.2000e+01
1, 4, 3.7500e+01, 3.3507e+00, 1.9000e+01
1, 4, 3.7500e+01, 2.4386e+00, 3.0000e+01
1, 4, 3.7500e+01, 2.0844e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.7830e+00, 5.5000e+01
1, 4, 3.7500e+01, 1.6234e+00, 7.2000e+01
1, 4, 3.7500e+01, 1.5313e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.5037e+00, 9.9000e+01
1, 4, 3.7500e+01, 1.5133e+02, 1.0000e-03
1, 4, 3.7500e+01, 1.4836e+02, 2.0000e-03
1, 4, 3.7500e+01, 1.3826e+02, 5.0000e-03
1, 4, 3.7500e+01, 1.3078e+02, 8.0000e-03
1, 4, 3.7500e+01, 1.2678e+02, 1.0000e-02
1, 4, 3.7500e+01, 1.1762e+02, 1.6000e-02
1, 4, 3.7500e+01, 1.0652e+02, 2.7000e-02
1, 4, 3.7500e+01, 9.5127e+01, 4.5000e-02
1, 4, 3.7500e+01, 8.2882e+01, 7.7000e-02
1, 4, 3.7500e+01, 7.0496e+01, 1.3000e-01
1, 4, 3.7500e+01, 5.8871e+01, 2.1000e-01
1, 4, 3.7500e+01, 4.6648e+01, 3.5000e-01
1, 4, 3.7500e+01, 3.4167e+01, 6.0000e-01
1, 4, 3.7500e+01, 2.4111e+01, 9.5000e-01
1, 4, 3.7500e+01, 1.7641e+01, 1.7000e+00
1, 4, 3.7500e+01, 1.2717e+01, 3.0000e+00
1, 4, 3.7500e+01, 8.8655e+00, 5.1000e+00
1, 4, 3.7500e+01, 6.2317e+00, 8.3000e+00
1, 4, 3.7500e+01, 4.7179e+00, 1.2000e+01
1, 4, 3.7500e+01, 3.3507e+00, 1.9000e+01
1, 4, 3.7500e+01, 2.4386e+00, 3.0000e+01
1, 4, 3.7500e+01, 2.0844e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.7830e+00, 5.5000e+01
1, 4, 3.7500e+01, 1.6234e+00, 7.2000e+01
1, 4, 3.7500e+01, 1.5313e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.5037e+00, 9.9000e+01
1, 5, 3.7500e+01, 1.7829e+02, 1.0000e-03
1, 5, 3.7500e+01, 1.6160e+02, 2.0000e-03
1, 5, 3.7500e+01, 1.3579e+02, 5.0000e-03
1, 5, 3.7500e+01, 1.2187e+02, 8.0000e-03
1, 5, 3.7500e+01, 1.1528e+02, 1.0000e-02
1, 5, 3.7500e+01, 1.0164e+02, 1.6000e-02
1, 5, 3.7500e+01, 8.7189e+01, 2.7000e-02
1, 5, 3.7500e+01, 7.4140e+01, 4.5000e-02
1, 5, 3.7500e+01, 6.1795e+01, 7.7000e-02
1, 5, 3.7500e+01, 5.0899e+01, 1.3000e-01
1, 5, 3.7500e+01, 4.1908e+01, 2.1000e-01
1, 5, 3.7500e+01, 3.3606e+01, 3.5000e-01
1, 5, 3.7500e+01, 2.6173e+01, 6.0000e-01
1, 5, 3.7500e+01, 2.0651e+01, 9.5000e-01
1, 5, 3.7500e+01, 1.5284e+01, 1.7000e+00
1, 5, 3.7500e+01, 1.0974e+01, 3.0000e+00
1, 5, 3.7500e+01, 7.6395e+00, 5.1000e+00
1, 5, 3.7500e+01, 5.3644e+00, 8.3000e+00
1, 5, 3.7500e+01, 4.0584e+00, 1.2000e+01
1, 5, 3.7500e+01, 2.8771e+00, 1.9000e+01
1, 5, 3.7500e+01, 2.0869e+00, 3.0000e+01
1, 5, 3.7500e+01, 1.7760e+00, 4.0000e+01
1, 5, 3.7500e+01, 1.5105e+00, 5.5000e+01
1, 5, 3.7500e+01, 1.3656e+00, 7.2000e+01
1, 5, 3.7500e+01, 1.2784e+00, 9.0000e+01
1, 5, 3.7500e+01, 1.2506e+00, 9.9000e+01
1, 5, 3.7500e+01, 1.7829e+02, 1.0000e-03
1, 5, 3.7500e+01, 1.6160e+02, 2.0000e-03
1, 5, 3.7500e+01, 1.3579e+02, 5.0000e-03
1, 5, 3.7500e+01, 1.2187e+02, 8.0000e-03
1, 5, 3.7500e+01, 1.1528e+02, 1.0000e-02
1, 5, 3.7500e+01, 1.0164e+02, 1.6000e-02
1, 5, 3.7500e+01, 8.7189e+01, 2.7000e-02
1, 5, 3.7500e+01, 7.4140e+01, 4.5000e-02
1, 5, 3.7500e+01, 6.1795e+01, 7.7000e-02
